artifact_id,summary,open_date,status_name,priority,assigned_to_name,submitter_name,last_modified_date,"Server_found_on","Testing_State","Found_in_Version","Assigned_Release","Disposition","Reproduced","Resolution","Hardware","Product","Component","Severity","Application_Part","Detail_Page","Type_of_Error","Other_Hardware_Software","Date","Time","Tag_fixed_on","Tag_found_on","URL","Steps_to_Reproduce"
5211,"Translate html tags in comment field in the metastasis table on the histopath search page","2006-10-18 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.1","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Cosmetic","Submission","Therapy","Cosmetic","","None","None","None","None","","look at any of the MTB models"
5212,"ZEBRAFISH - anatomy vocabulary for histopathology and Associated Met pages","2006-10-25 23:00","Closed",4,"Sima Pandya","Ulli Wagner","2007-05-17 10:25","None","None","2.1.1","2.3","Open - Not Reviewed","None","None","None","caMOD","Multiple components","No Workaround","General Issues","Histopathology","Feature Request","n/a","None","None","None","None","","n/a

We talked about using the &amp;quot;age / stage of development&amp;quot; to populate the disease vocab list by age.  Age or Stage of development can be displayed on the histopathology page just above the disease tree by adding it to a constant (similar to how the donor and host species are already done for Xenograft)."
5213,"ZEBRAFISH - publication search page - need to link to zfin.org","2006-10-25 23:00","Closed",4,"Sima Pandya","Ulli Wagner","2007-05-17 10:50","None","None","2.1.1","2.3","Open - Not Reviewed","None","None","None","caMOD","Multiple components","No Workaround","Search","Publication","Incorrect Functionality","","None","None","None","None","","n/a"
5214,"ZEBRAFISH - genetic description pages - link to zfin.org for allele details or to Rat Genome Database","2006-10-25 23:00","Closed",4,"Sima Pandya","Ulli Wagner","2007-05-17 10:53","None","None","2.1.1","2.3","Open - Not Reviewed","None","None","None","caMOD","Multiple components","No Workaround","Search","Genetic Description","Incorrect Functionality","","None","None","None","None","","n/a

Add to the following pages:
Transgene
Targeted Modification
Induced Mutation
Spontaneous Mutation - not mentioned as needing zfin"
5215,"Clean up legal rules of the road page","2006-10-30 23:00","Closed",4,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.1.1","","Open - Not Reviewed","Always","Code Change","","caMOD","HTTP interface","Cosmetic","General Issues","Other","Cosmetic","","None","None","None","None","","n/a"
5216,"mark histopathology records with 0% tumor incidence rate","2006-10-31 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.1.1","","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Cosmetic","Search","Histopathology","Cosmetic","","None","None","None","None","","n/a"
5217,"SuperUser should be allowed to change the state of any applicable model to "Inactive"","2006-11-01 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","","2.2","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Admin","Multiple","Feature Request","","None","None","None","None","","na"
5219,"Modify Organ object to display data for organ allows for conceptCodes = '00000'","2006-11-01 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","","","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Search","Histopathology","Feature Request","","None","None","None","None","","na"
5220,"Integrate new online help for caMOD 2.2, modify ToolTips, and change help icon to question mark","2006-11-01 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","","2.2","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","No Workaround","General Issues","Multiple","Feature Request","","None","None","None","None","","1. step through every page of the application to check all the links for proper functionality"
5221,"Modify viewCarcinogenicInterventions to display data from MTB (JAX)","2006-11-01 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","","2.2","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Search","Carcinogenic Interventions","Feature Request","","None","None","None","None","","1.  Find a model with each of the Environmental_Factor.TypeUnctrlVocab used by Jackson Lab
2.  Test that the data is displayed correctly on the GUI (compare with the database)"
5222,"Duplicate Model - Can not duplicate models with TransientInterferenceMethod data","2006-11-01 23:00","Open",3,"Nobody","Ulli Wagner","2010-03-29 10:15","None","None","None","2.8","Open - Not Reviewed","None","Code Change","None","caMOD","Java API","No Workaround","Submission","Multiple","Incorrect Functionality","na","None","None","None","None","","1.  Duplicate a model with both SiRNA and Morpholino data"
5223,"Add ageOfDetection (and unit) to submission and search screens","2006-11-01 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","","2.2","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Submission","Histopathology","Feature Request","","None","None","None","None","","1.  add model with histo and assoc met data
2.  check that data repopulates page (select hyperlink for data section)
3.  modifiy state to edited-approved (caMOD team can do this for you)
4.  Search for model to check that data is displayed correctly"
5224,"mark MTB records on search results list either with icon or with text","2006-11-01 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.1.1","","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","No Workaround","Search","Search - Results List","Feature Request","n/a","None","None","None","None","","query for records from external source MTB Jax on advanced search page
look at search results list, all records should be identified"
5225,"Use Guidelines page needs to be updated","2006-11-01 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.1.1","","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Cosmetic","General Issues","Other","Cosmetic","","None","None","None","None","","http://cancermodels.nci.nih.gov/camod/infoPrivacyNotice.do"
5226,"App support does not receive emails with requests for new user accounts","2006-11-07 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.1.1","","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","No Workaround","Registration","Other","Incorrect Functionality","n/a","None","None","None","None","","n/a"
5227,"customizing search results doesn't work when carcinogen is selected","2006-11-08 23:00","Closed",4,"Nobody","Ulli Wagner","2007-09-24 14:05","None","Verified by QA","2.2","2.3 - iteration 1","Open - Not Reviewed","None","Code Change","None","caMOD","Multiple components","Causes Crash","Search","Search - Results List","Crash","PC,","None","None","camod_dev_2_3-qa_deploy_build8","None","","log in
go to search
click customize search results
add carcinogen to the list of columns on the search results page
save
perform search"
5228,"images on image search page do not open","2006-11-09 23:00","Closed",5,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","Causes Crash","Search","Images","Crash","PC, IE, Mozilla","None","None","None","None","","search for " MMTV-PyT (transgenic mice)"
go to image page
click on thumbnail images"
5229,"underline of icons in search results list is not pretty","2006-11-09 23:00","Open",1,"Nobody","Ulli Wagner","2008-10-27 12:05","None","None","2.2","TBD","Open - Not Reviewed","None","None","None","caMOD","HTTP interface","Cosmetic","Search","Search - Results List","Cosmetic","PC, IE, Mozilla","None","None","None","None","","got to search results list
look at model with images and/or microarray data"
5230,"delete tooltops, keep tooltips for vocabulary trees and link them to vocab tree help pages","2006-11-09 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Cosmetic","General Issues","Multiple","Cosmetic","n/a","None","None","None","None","","n/a"
5231,"compare tooltip information with online help information and update OH if required","2006-11-09 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2.1","Open - Not Reviewed","","Documentation Change","","caMOD","HTTP interface","Cosmetic","General Issues","Multiple","Cosmetic","n/a","None","None","None","None","","n/a"
5232,"Clear button on advanced search page doesn't work for image search","2006-11-12 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Workaround","Search","Search - Advanced","Incorrect Functionality","PC","None","None","None","None","","go to advanced search page
select search for model with images
perform search
go back to search page
hit clear button"
5233,"mtb icon in header row of search detail pages has still 20 x 20 setting","2006-11-12 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","Cosmetic","Search","Multiple","Cosmetic","g","None","None","None","None","","search for all MTB models
go to search detail page
look at header row"
5234,"Add note for help icon on login page similar to CGEM","2006-11-12 23:00","Closed",3,"Nobody","Ulli Wagner","2008-02-21 14:35","None","None","None","None","Open - Not Reviewed","None","None","None","caMOD","Supporting software","Cosmetic","General Issues","Other","Cosmetic","","None","None","None","None","","go to login
see help icon explaination"
5235,"Amount of cells on the transplantation submisson screen needs to accept 10^6 instead of a number (validation)","2006-11-12 23:00","Closed",5,"Nobody","Ulli Wagner","2009-06-08 16:20","None","Assigned_to_QA","None","2.5.1","Open - Not Reviewed","None","None","None","caMOD","Java API","No Workaround","Submission","Graft","Incorrect Functionality","","None","None","None","None","","go to submission
enter transplantation with html markup for 10^6 on cell amount
see validation error message"
5236,"Fix Jax lab availability link and data - part 2","2006-11-12 23:00","Closed",4,"Nobody","Ulli Wagner","2007-09-25 08:20","None","Verified by QA","2.2","2.3 - iteration 1","Open - Not Reviewed","None","Code Change","None","caMOD","Multiple components","No Workaround","Search","Mod Avail - Jax","Incorrect Functionality","n/a","None","None","None","None","","n/a"
5237,"use improved PubMed fetch script on publication submission page","2006-11-13 23:00","Closed",3,"Nobody","Ulli Wagner","2007-12-17 14:53","None","None","2.2","TBD","Open - Not Reviewed","None","None","None","caMOD","Multiple components","Workaround","Submission","Publication","Incorrect Functionality","n/a","None","None","None","None","","go to publication submission page
enter PMID 16086016 
hit the fill in the fields button
see what you get as title of the publication"
5238,"search results page doesn't retrieve organ names","2006-11-13 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","No Workaround","Search","Search - Results List","Incorrect Functionality","PC< IE< Mozilla","None","None","None","None","","go to simple search
query for all models (simply hit the search button without inserting any search critera)
look at the tumor site column in the search results list"
5239,"histopathology search page doesn't retrieve organ names","2006-11-13 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","No Workaround","Search","Search - Results List","Incorrect Functionality","PC< IE< Mozilla","None","None","None","None","","go to simple search
query for all models (simply hit the search button without inserting any search critera)
select an MTB model"
5240,"histopathology search page doesn't retrieve disease names","2006-11-13 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:50","None","None","2.2","2.2","Open - Not Reviewed","","Code Change","","caMOD","Multiple components","No Workaround","Search","Histopathology","Incorrect Functionality","PC< IE< Mozilla","None","None","None","None","","submit model with disease terms from vocab
query for model
verify that organ and disease name show up"
